Product_ID,Product_ID,Product_Title,Description,Category,Price,Price,Rating,Rating,Rating_Count,Rating_Count,Store,feature_list,combined_text
B0BQHKDXMC,1531,"Hollyland Lark M1 Wireless Lavalier Microphone with Noise Cancellation, 656ft Transmission,8H Battery Life, Compact Wireless Lapel Mic for DSLR Cameras/iPhone/Android/Live Streaming- Light Purple","['wireless lavalier microphone for PC,iPhone,iPad,Cameras']",Musical Instruments,129.0,129.0,4.4,4.4,1148,1148,HollyView,"[""['One Click Noise Cancellation: Hollyland Lark M1 features a cutting-edge DSP noise cancellation chip, which provides effective environmental noise cancellation, and makes your video voice clear and clean.', 'Incredible Lightweight and Compact: Lark M1wireless lavalier microphone weights only 0.42oz/11.8g, lighter than 3pcs of A4 papers, None-feeling wear experience.', '8H Long Battery Life: Providing 8 hours of continuous working time when fully charged. Each TX and RX have a USB-C port for direct charging while working at the same time, perfect for outside Interview Video Podcast Vlog and never need to worry about the battery life.', '656ft Long Rang Wireless Transmission Range. Lark M1 lapel wireless microphone supports up to 650ft stable and reliable and high fidelity audio receiving working distance in open space, make you easily handle complex environments.', 'Wide Compatibility. Lark M1 wireless lavalier mic works with all kinds of devices. Included a 3.5mm-TRS-to-TRS cable for all kinds of DSLR cameras, and a 3.5mm-TRS-to-TRRS cable for computers/phones with a 3.5mm port. (3.5mm-TRS-to-lightning cable for iPhone/iPad or 3.5mm-TRS-to-Type-C cable for Android phones was not included).', 'Package Contains: Charging Case*1, Transmitter*2,Receiver*1,Furry Windshied*2,3.5TRS-TRS cable(for camera)*1, 3.5 TRS-TRRS cable(for Mobiles with 3.5mm audio jack)*1, User Manual*1, Warantly Card*1,USB-C charging cable*1,Storage Case*1.']""]","Hollyland Lark M1 Wireless Lavalier Microphone with Noise Cancellation, 656ft Transmission,8H Battery Life, Compact Wireless Lapel Mic for DSLR Cameras/iPhone/Android/Live Streaming- Light Purple ['wireless lavalier microphone for PC,iPhone,iPad,Cameras'] Musical Instruments ['Musical Instruments', 'Microphones & Accessories', 'Microphones', 'Wireless Microphones & Systems', 'Wireless Lavalier Microphones']"
B07VSP1CH5,1532,"Moukey Boom Mic Stand Desk Adjustable Desktop Microphone Stand with Non-Slip Mic Clip, Short Table Mic Stand with Gear Fixing, Boom arm, 3/8"" and 5/8"" Adapter (Max bearing weight:1.1pounds), MMS-5","['Short Boom Mic stand with T-handle - Moukey mic stand desk designed with a boom arm to adjust length and angle based on different necessaries. Metal T-handle adjustment for secure boom positioning; round boom design with large clamping area. The MAXIMUM bearing weight is 1.1lb. Unique dents anti-slip microphone clip holds your microphone firmly.', 'Stable Base with Non-slip Rubber - The weight of the round base makes this microphone stand very stable. Three rubber pads on the bottom for moving without any noise, leaving scratches on the table or floor.', 'Flexible Height Adjustment - This table mic stand height adjustment ranges from 8.66 inches to 14.17 inches with geared lock, making your microphone stable and perfectly positioned at a comfortable height and distance.', 'Versatile Configuration - Moukey desktop mic stand except suitable for broadcasts, recording podcasts, radio shows, live performances, also can be used for kick drum, kinds of amplifiers, and so on.', 'Compatibility - The mic stand comes with a non-slip microphone clip and a 3/8 to 5/8 metal adapter, which is compatible with most types of microphones.']",Musical Instruments,25.99,25.99,4.4,4.4,1147,1147,Moukey,"[""['Short Boom Mic stand with T-handle - Moukey mic stand desk designed with a boom arm to adjust length and angle based on different necessaries. Metal T-handle adjustment for secure boom positioning; round boom design with large clamping area. The MAXIMUM bearing weight is 1.1lb. Unique dents anti-slip microphone clip holds your microphone firmly.', 'Stable Base with Non-slip Rubber - The weight of the round base makes this microphone stand very stable. Three rubber pads on the bottom for moving without any noise, leaving scratches on the table or floor.', 'Flexible Height Adjustment - This table mic stand height adjustment ranges from 8.66 inches to 14.17 inches with geared lock, making your microphone stable and perfectly positioned at a comfortable height and distance.', 'Versatile Configuration - Moukey desktop mic stand except suitable for broadcasts, recording podcasts, radio shows, live performances, also can be used for kick drum, kinds of amplifiers, and so on.', 'Compatibility - The mic stand comes with a non-slip microphone clip and a 3/8 to 5/8 metal adapter, which is compatible with most types of microphones.']""]","Moukey Boom Mic Stand Desk Adjustable Desktop Microphone Stand with Non-Slip Mic Clip, Short Table Mic Stand with Gear Fixing, Boom arm, 3/8"" and 5/8"" Adapter (Max bearing weight:1.1pounds), MMS-5 [] Musical Instruments ['Musical Instruments', 'Microphones & Accessories', 'Accessories', 'Stands']"
B0BZYK1LQD,1533,"MASINGO Karaoke Machine for Adults and Kids with 2 Wireless Microphones, Portable Bluetooth Singing Speaker, Colorful LED Lights, PA System, Lyrics Display Holder & TV Cable - Presto G2 Black","['🎤 𝗞𝗔𝗥𝗔𝗢𝗞𝗘 𝗙𝗢𝗥 𝗔𝗟𝗟 - It’s a magic sing-along for every fiesta on the best karaoke machine for adults and kids! The powered 15-watt portable microphone and speaker set doubles as a portable PA system with wireless mic (actually, two mics)! A perfect birthday gift for children and adults.', '🎤 𝗘𝗩𝗘𝗥𝗬𝗧𝗛𝗜𝗡𝗚 𝗬𝗢𝗨 𝗡𝗘𝗘𝗗 - Professional karaoke machine for TV with all you need included! Your complete, professional karaoke equipment includes 2 wireless microphones (2023 model!), TV audio & AUX cables, charging cable / plug, smart device screen holder, manual, and a 60-day warranty.', '🎤 𝗣𝗢𝗥𝗧𝗔𝗕𝗟𝗘 𝗣𝗔𝗥𝗧𝗬 - Lightweight build with a 3-hour rechargeable battery makes this portable kareoke machine a snap to transport. Plus, the karaoke microphone plug in behind each speaker charges the microphones with speaker power. Great for car karaoke or any fun event or party!', '🎤 𝗛𝗜𝗚𝗛 𝗧𝗘𝗖𝗛 𝗠𝗜𝗖𝗥𝗢𝗣𝗛𝗢𝗡𝗘𝗦 - A Bluetooth karaoke machine with 2 microphones that will double the memories for any boy and girl. The 2 handheld, rechargeable, wireless microphones for kareoke each have individual displays; adjust volume, echo, & EQ for perfect karaoke pitch control.', '🎤 𝗞𝗔𝗥𝗔𝗢𝗞𝗘 𝗦𝗢𝗡𝗚 𝗠𝗢𝗗𝗘 - Your favorite hits can become karaoke songs on this amazing Bluetooth karaoke speaker! Simply press the “karaoke mode” button to magically mute vocals. Works with nearly every tune on your Bluetooth playlist. | 6 playback modes: Bluetooth, USB, AUX, TV Audio, Micro-SD, or PA portable.']",All Electronics,99.99,99.99,4.1,4.1,1147,1147,MASINGO,"[""['🎤 𝗞𝗔𝗥𝗔𝗢𝗞𝗘 𝗙𝗢𝗥 𝗔𝗟𝗟 - It’s a magic sing-along for every fiesta on the best karaoke machine for adults and kids! The powered 15-watt portable microphone and speaker set doubles as a portable PA system with wireless mic (actually, two mics)! A perfect birthday gift for children and adults.', '🎤 𝗘𝗩𝗘𝗥𝗬𝗧𝗛𝗜𝗡𝗚 𝗬𝗢𝗨 𝗡𝗘𝗘𝗗 - Professional karaoke machine for TV with all you need included! Your complete, professional karaoke equipment includes 2 wireless microphones (2023 model!), TV audio & AUX cables, charging cable / plug, smart device screen holder, manual, and a 60-day warranty.', '🎤 𝗣𝗢𝗥𝗧𝗔𝗕𝗟𝗘 𝗣𝗔𝗥𝗧𝗬 - Lightweight build with a 3-hour rechargeable battery makes this portable kareoke machine a snap to transport. Plus, the karaoke microphone plug in behind each speaker charges the microphones with speaker power. Great for car karaoke or any fun event or party!', '🎤 𝗛𝗜𝗚𝗛 𝗧𝗘𝗖𝗛 𝗠𝗜𝗖𝗥𝗢𝗣𝗛𝗢𝗡𝗘𝗦 - A Bluetooth karaoke machine with 2 microphones that will double the memories for any boy and girl. The 2 handheld, rechargeable, wireless microphones for kareoke each have individual displays; adjust volume, echo, & EQ for perfect karaoke pitch control.', '🎤 𝗞𝗔𝗥𝗔𝗢𝗞𝗘 𝗦𝗢𝗡𝗚 𝗠𝗢𝗗𝗘 - Your favorite hits can become karaoke songs on this amazing Bluetooth karaoke speaker! Simply press the “karaoke mode” button to magically mute vocals. Works with nearly every tune on your Bluetooth playlist. "", "" 6 playback modes: Bluetooth, USB, AUX, TV Audio, Micro-SD, or PA portable.']""]","MASINGO Karaoke Machine for Adults and Kids with 2 Wireless Microphones, Portable Bluetooth Singing Speaker, Colorful LED Lights, PA System, Lyrics Display Holder & TV Cable - Presto G2 Black [] All Electronics ['Musical Instruments', 'Electronic Music, DJ & Karaoke', 'Karaoke Equipment', 'Systems', 'Portable Systems']"
B0713YCK3Y,1534,Smart-Po Smartphone Guitar Capo | Android and iPhone Compatible Dock Headstock Neck Clamp | Cell Phone Holder Aid Musicians | Electric or Acoustic Guitars,"['The patented capo that holds your smartphone.Two devices in one.Simply place it on the nut or headstock of guitar when capo feature is not needed.', 'Adjustable to secuerly hold all smartphones,Iphone,Samsung,LG, and more. Works on all guitars acoustic and electric.', 'Pivits and tilts for optimal viewing .Light weight and portable, No bulky brackets or unreliable sucktion cups', 'See your fingers while learning new chords and songs,Great for online video lessons', 'Never forget the lyrics or chords. Use it with all your mobile apps. Tuners, Chord charts,Song books']",Musical Instruments,24.99,24.99,4.3,4.3,1147,1147,Smart-Po,"[""['The patented capo that holds your smartphone.Two devices in one.Simply place it on the nut or headstock of guitar when capo feature is not needed.', 'Adjustable to secuerly hold all smartphones,Iphone,Samsung,LG, and more. Works on all guitars acoustic and electric.', 'Pivits and tilts for optimal viewing .Light weight and portable, No bulky brackets or unreliable sucktion cups', 'See your fingers while learning new chords and songs,Great for online video lessons', 'Never forget the lyrics or chords. Use it with all your mobile apps. Tuners, Chord charts,Song books']""]","Smart-Po Smartphone Guitar Capo | Android and iPhone Compatible Dock Headstock Neck Clamp | Cell Phone Holder Aid Musicians | Electric or Acoustic Guitars [] Musical Instruments ['Musical Instruments', 'Instrument Accessories', 'Guitar & Bass Accessories', 'Capos']"
B00AHAFMCO,1535,"Heavy Ready 9 x 10” (Height x Diameter) Padded Tom Bag by Protec, Model HR910","['Protec Heavy Ready Series Drum Bags feature dense protective 10mm padding, rugged 600D nylon exterior, oversized dual zippers, adjustable shoulder strap with reinforced stitching, soft non-abrasive lining, and a stylish sizing patch with room to write on (i.e. your name, drum type, etc.) with a marker.']",Musical Instruments,31.03,31.03,4.7,4.7,1146,1146,ProTec,"['[\'Fits most tom drum makes and models. To confirm your drum fit, compare your drum dimensions (including the hardware) to the bag\\\'s actual interior dimensions of 12"" (height) x 13.5"" (diameter).\', \'Dense protective 10mm sponge padding with soft non-abrasive interior lining to protect your drum from damage.\', \'Tough and durable 600 denier nylon exterior and features oversized dual zippers.\', \'Adjustable shoulder strap with thick webbing and reinforced stitching.\', \'Stylish sizing patch that is easy to identify and has room to write on (drum type, name, etc.) with a marker.\']']","Heavy Ready 9 x 10” (Height x Diameter) Padded Tom Bag by Protec, Model HR910 ['Protec Heavy Ready Series Drum Bags feature dense protective 10mm padding, rugged 600D nylon exterior, oversized dual zippers, adjustable shoulder strap with reinforced stitching, soft non-abrasive lining, and a stylish sizing patch with room to write on (i.e. your name, drum type, etc.) with a marker.'] Musical Instruments ['Musical Instruments', 'Instrument Accessories', 'Drum & Percussion Accessories', 'Bags, Cases & Covers', 'Drum Set Bags, Cases & Covers']"
B07SK7XZSF,1536,"Ukulele Strings, Yoklili 5 Sets of Nylon Ukulele Strings with 10 Felt Picks, String Winder for Soprano (21 Inch) Concert (23 Inch) Tenor (26 Inch) Ukulele, and Capo included","['Yoklili Ukulele Strings Kit, an excellent, practical and essential Ukele accessory kit for each ukulele player.  Ukulele Nylon Strings, made from 100% nylon monofilament, the traditional standard for uke strings. Balance of warmth, brightness and projection with a smooth surface.', 'FEATURE', 'Keywords: Ukulele Uke Nylon Strings/Ukulele Capo/Felt Picks/String Winder', 'SPECIFICATION', 'Ukulele Strings', 'Sizes: 1st A is 0.024 x 25.8 inches, 2nd E is 0.032 x 27.9 inches, 3rd C is 0.034 x 27.9 inches, and 4th G is 0.028 x 25.8 inches, in diameter and length.  Color: White', 'Ukulele Felt Picks', 'Size: 1.18 x 1 x 0.12 inch Color: Yellow, gray, black, red, white', 'Ukulele/Guitar Capo', 'Size: 3 x 3.1 x 0.4 inch Color: Black', 'Winder', 'Size: 3.39 x 1.02 x 0.91 inch Color: Black', 'PACKAGE DETAILS', '1) 1 x Winder 2) 1 x Capo 3) 5 sets of ukulele strings in', 'THREE', 'paper bags (2 PAPER BAGS HAVE 2 SETS EACH, THE OTHER ONE HAS 1 SET, KINDLY NOTE). Each set has 4 strings 4) 10 pieces felt picks in yellow, gray, black, red, white, 2cs per color', 'Kind Notice', 'Please cut extra strings for a smaller ukulele after installation to make sure you buy the right size.']",Musical Instruments,8.99,8.99,4.5,4.5,1146,1146,Yoklili,"[""['USEFUL UKULELE STRINGS KIT. Package includes 5 sets of ukele string (4pcs/each set, 20pcs total), 10 felt picks, a winder and a capo. An excellent, practical and essential Ukele accessory kit for each ukulele player.', 'SMOOTH AND BALANCED STRINGS. Made from 100% nylon monofilament. Yoklili Uke strings provide smooth, rich tone with a percussive attack. Non-Ball End. Labeling#1, 2, 3, 4 to differentiate, easy to install. Suitable for soprano (21 inch)/ concert (23 inch)/ tenor (26 inch) ukulele. 1st A is 0.024 x 25.8 inches, 2nd E is 0.032 x 27.9 inches, 3rd C is 0.034 x 27.9 inches, and 4th G is 0.028 x 25.8 inches (W x L).', 'UKULELE FELT PICKS. Traditional picks produce a harsh tone on the ukulele, which is why felt has been the go-to material for ukulele picks for years. The Yoklili Ukulele Felt Pick creates that same warm tone with more projection. 10 felt picks in yellow, gray, black, red, white colors.', 'DURABLE STRING WINDER. Replace your strings in seconds with our plastic winder. The non-slip handle can help install and remove tuning keys easily.', 'PROFESSIONAL CAPO. The Ukulele Capo assures buzz-free, in-tune performance at any fret. The sleek aluminum construction can withstand the toughest playing/touring schedule while adding negligible additional weight or obstruction to the instrument.']""]","Ukulele Strings, Yoklili 5 Sets of Nylon Ukulele Strings with 10 Felt Picks, String Winder for Soprano (21 Inch) Concert (23 Inch) Tenor (26 Inch) Ukulele, and Capo included ['Yoklili Ukulele Strings Kit, an excellent, practical and essential Ukele accessory kit for each ukulele player.  Ukulele Nylon Strings, made from 100% nylon monofilament, the traditional standard for uke strings. Balance of warmth, brightness and projection with a smooth surface.', 'FEATURE', 'Keywords: Ukulele Uke Nylon Strings/Ukulele Capo/Felt Picks/String Winder', 'SPECIFICATION', 'Ukulele Strings', 'Sizes: 1st A is 0.024 x 25.8 inches, 2nd E is 0.032 x 27.9 inches, 3rd C is 0.034 x 27.9 inches, and 4th G is 0.028 x 25.8 inches, in diameter and length.  Color: White', 'Ukulele Felt Picks', 'Size: 1.18 x 1 x 0.12 inch Color: Yellow, gray, black, red, white', 'Ukulele/Guitar Capo', 'Size: 3 x 3.1 x 0.4 inch Color: Black', 'Winder', 'Size: 3.39 x 1.02 x 0.91 inch Color: Black', 'PACKAGE DETAILS', '1) 1 x Winder 2) 1 x Capo 3) 5 sets of ukulele strings in', 'THREE', 'paper bags (2 PAPER BAGS HAVE 2 SETS EACH, THE OTHER ONE HAS 1 SET, KINDLY NOTE). Each set has 4 strings 4) 10 pieces felt picks in yellow, gray, black, red, white, 2cs per color', 'Kind Notice', 'Please cut extra strings for a smaller ukulele after installation to make sure you buy the right size.'] Musical Instruments ['Musical Instruments', 'Instrument Accessories', 'Folk & World Instrument Accessories', 'Ukulele Accessories']"
B071DG54MX,1537,"Tascam DP-006 6-Track Digital Pocketstudio Multi-Track Audio Recorder, Built-in Mics, Songwriting, Battery Operated","[""TASCAM has been revolutionizing Portastudio since they invented them. For decades, TASCAM's Portastudio have remained the ideal scratch pads and easy-to-use home recording devices. Utilized by seminal artists and home for legendary albums throughout the years, TASCAM has stayed true to manufacturing rugged, compact, feature-rich song-writing and demo tools. The DP-006 is the most compact solid-state multi-track recorder on the market. TASCAM equipped it with 6-channels (2 Mono and 2 Stereo/Mono), selectable track modes, built-in high-quality stereo condenser mics and 2 mic/line inputs. This recorder will easily fit into any gig bag, pocket or suitcase.""]",Musical Instruments,169.99,169.99,4.4,4.4,1146,1146,Tascam,"[""['Up to six tracks recording (2mono tracks plus 2mono/stereo switchable tracks)', 'CD quality recording (16bit/44.1kHz)', 'Two tracks simultaneous recording/ six tracks simultaneous playback', 'Dedicated stereo master track available', '2 Built-in omni-directional condenser microphones']""]","Tascam DP-006 6-Track Digital Pocketstudio Multi-Track Audio Recorder, Built-in Mics, Songwriting, Battery Operated [""TASCAM has been revolutionizing Portastudio since they invented them. For decades, TASCAM's Portastudio have remained the ideal scratch pads and easy-to-use home recording devices. Utilized by seminal artists and home for legendary albums throughout the years, TASCAM has stayed true to manufacturing rugged, compact, feature-rich song-writing and demo tools. The DP-006 is the most compact solid-state multi-track recorder on the market. TASCAM equipped it with 6-channels (2 Mono and 2 Stereo/Mono), selectable track modes, built-in high-quality stereo condenser mics and 2 mic/line inputs. This recorder will easily fit into any gig bag, pocket or suitcase.""] Musical Instruments ['Musical Instruments', 'Studio Recording Equipment', 'Multitrack Recorders', 'Digital']"
B07P7JY3X1,1538,30 Pack Thick Handheld Stage Microphone Windscreen Foam Cover Karaoke DJ (12 Color),"['Features:', 'Thicker soft foam, performs better by protecting your microphone from different kinds of noise interference. Excellent elasticity and shrinkage to fit most handheld microphones and allows the mic covers to return its original shape in a short time. They are clean and sanitary by keeping away from dust, moisture and spit.They are easy to clean and reuse. Suitable for indoor activity like live performance and podcasts,dance ball, conference room, ktv, news interviews, stage performance and outdoor activity like news report on the go, sports and more.', 'Specifications:', 'Material: soft sponge Size: 2.9 x2.5 inches (W * H) Caliber: 1.4 inches Color:black,red,deep red,pink,yellow,purple,deep purple,midnight blue,aquamarine blue,green,deep green,grey,orange.', 'Attention:', 'The foam microphone covers was squeezed in a bag, so please put it out for a little time then it will return to its original shape.']",Musical Instruments,16.95,16.95,4.4,4.4,1146,1146,Augshy,"[""['PACKAGE INCLUDES - 30 pieces foam mic cover, 5pcs red, 5pcs black, 2pcs yellow, 2pcs pink, 2pcs midnight blue, 2pcs aquamarine blue, 2pcs purple, 2pcs grey, 2pcs orange, 2pcs deep red, 2pcs deep purple and 2pcs deep green.', 'MATERIAL - Thick and soft foam, the ball-type foam microphone windscreen is soft and thick, has good elasticity and shrinkage, convenient to set on the microphone.NOTE - Our company has been working hard for good quality products. If you encounter any problems in purchasing, please contact us and we will solve the problems for you immediately. Thank you for coming.', 'SIZE - About 2.9 x 2.5 inches, caliber size is 1.4 inches, suitable for most standard handheld microphone, not for headset mic.', 'WIDE APPICATION - The foam ball windscreen for microphone is suitable for ktv, dance ball, conference room, news interviews, stage performance and other places.', 'CLEAN AND SANITARY - These mic wind covers can keep your microphone away from bacterial by avoiding dust, moisture and spit, allow you to use the mic in an ease and comfortable mood.']""]","30 Pack Thick Handheld Stage Microphone Windscreen Foam Cover Karaoke DJ (12 Color) ['Features:', 'Thicker soft foam, performs better by protecting your microphone from different kinds of noise interference. Excellent elasticity and shrinkage to fit most handheld microphones and allows the mic covers to return its original shape in a short time. They are clean and sanitary by keeping away from dust, moisture and spit.They are easy to clean and reuse. Suitable for indoor activity like live performance and podcasts,dance ball, conference room, ktv, news interviews, stage performance and outdoor activity like news report on the go, sports and more.', 'Specifications:', 'Material: soft sponge Size: 2.9 x2.5 inches (W * H) Caliber: 1.4 inches Color:black,red,deep red,pink,yellow,purple,deep purple,midnight blue,aquamarine blue,green,deep green,grey,orange.', 'Attention:', 'The foam microphone covers was squeezed in a bag, so please put it out for a little time then it will return to its original shape.'] Musical Instruments ['Musical Instruments', 'Microphones & Accessories', 'Accessories', 'Windscreens & Pop Filters', 'Windscreens']"
B07GBQ4LGV,1539,"Monoprice 611815 15Watt, 1 x 12 Guitar Combo Tube Amplifier with Celestion Speaker & Spring Reverb","['Get superior guitar tone and flexibility using this 15-Watt, 1x12 Guitar Combo Tube Amplifier with Celestion Speaker & Spring Reverb from Monoprice! As the title indicates, this guitar amplifier features a 15-watt tube power amplifier and a Celestion brand speaker. It uses three ECC83/12AX7 preamplification tubes and two EL84 power tubes for the amplifier section, plus a Celestion Red Truvox 1215 speaker. The EL84 tube is the tube that powered the Mullard amplifiers favored by the British Invasion bands of the 1960s. It can produce a full output from a relatively small signal and is therefore easily overdriven to produce that distinctive chiming, treble-heavy sound, especially when compared to the 6L6 tubes more commonly used in 1960s era American guitar amps. The amplifier handles frequencies between 80Hz and 10kHz, with hum and noise -75dB below the rated power and 0.5% total harmonic distortion. It includes a Low input and a High input, with the former attenuating the signal by approximately 50% and the latter being easier to overdrive. The cabinet is ported in the rear and features a leather handle, cloth speaker grill, and a cream-colored, textured, synthetic leather exterior with chrome corner guards. The amp features a genuine spring reverb with the ability to enable it remotely using a foot switch. It supports FX send and receive, so you can either connect it to an effects processor or use the send/receive connections as line out and line in connections. Two inputs allow you to select between the full power mode and a 1 watt limited amplification mode for recording or late night practice sessions.']",Musical Instruments,279.99,279.99,4.7,4.7,1144,1144,Monoprice,"[""['Superior guitar tone and flexibility using this 15-Watt, 1x12 Guitar Combo Tube Amplifier with Celestion Speaker & Spring Reverb from Monoprice!', 'Features a 15-watt tube power amplifier and a Celestion brand speaker. Amplifier Load Range: 8 ~ 16 ohms', 'Uses three ECC83/12AX7 preamplification tubes and two EL84 power tubes for the amplifier section, plus a Celestion Red Truvox 1215 speaker.', 'Handles frequencies between 80Hz and 10kHz, with hum and noise -75dB below the rated power and 0.5% total harmonic distortion.', 'The cabinet is ported in the rear and features a leather handle, cloth speaker grill, and a cream-colored, textured, synthetic leather exterior with chrome corner guards']""]","Monoprice 611815 15Watt, 1 x 12 Guitar Combo Tube Amplifier with Celestion Speaker & Spring Reverb ['Get superior guitar tone and flexibility using this 15-Watt, 1x12 Guitar Combo Tube Amplifier with Celestion Speaker & Spring Reverb from Monoprice! As the title indicates, this guitar amplifier features a 15-watt tube power amplifier and a Celestion brand speaker. It uses three ECC83/12AX7 preamplification tubes and two EL84 power tubes for the amplifier section, plus a Celestion Red Truvox 1215 speaker. The EL84 tube is the tube that powered the Mullard amplifiers favored by the British Invasion bands of the 1960s. It can produce a full output from a relatively small signal and is therefore easily overdriven to produce that distinctive chiming, treble-heavy sound, especially when compared to the 6L6 tubes more commonly used in 1960s era American guitar amps. The amplifier handles frequencies between 80Hz and 10kHz, with hum and noise -75dB below the rated power and 0.5% total harmonic distortion. It includes a Low input and a High input, with the former attenuating the signal by approximately 50% and the latter being easier to overdrive. The cabinet is ported in the rear and features a leather handle, cloth speaker grill, and a cream-colored, textured, synthetic leather exterior with chrome corner guards. The amp features a genuine spring reverb with the ability to enable it remotely using a foot switch. It supports FX send and receive, so you can either connect it to an effects processor or use the send/receive connections as line out and line in connections. Two inputs allow you to select between the full power mode and a 1 watt limited amplification mode for recording or late night practice sessions.'] Musical Instruments ['Musical Instruments', 'Amplifiers & Effects', 'Guitar & Bass Amplifiers & Preamps', 'Electric Guitar Amplifiers & Preamps', 'Combo Amps']"
B06XX92Z8Y,1540,"CableCreation [5-Pack XLR 3 Pin Male to 1/4"" 6.35mm Female Jack Socket Audio Adapter, Silver","['High Quality Metal XLR 3 Pin(male) to 6.35mm (1/4 Inch) Stereo(female) Adaptor', 'For Stereo Microphone Cable, Monitor Speakers, Audio Interfaces, PA Applications and More!, provide optimum signal transmission', 'CableCreation Offer Worry-Free Two Years Warranty for This Item', 'Package include: 5 x 3 pin to 6.35mm adaptor']",Musical Instruments,11.89,11.89,4.5,4.5,1144,1144,CableCreation,"[""['High Quality Metal XLR 3 Pin(male) to 6.35mm (1/4 Inch) Stereo(female) Adaptor', 'For Stereo Microphone Cable, Monitor Speakers, Audio Interfaces, PA Applications and More!, provide optimum signal transmission', 'CableCreation Offer Worry-Free Two Years Warranty for This Item', 'Package include: 5 x 3 pin to 6.35mm adaptor']""]","CableCreation [5-Pack XLR 3 Pin Male to 1/4"" 6.35mm Female Jack Socket Audio Adapter, Silver [] Musical Instruments ['Musical Instruments', 'Live Sound & Stage', 'Stage & Studio Cables', 'Microphone Cables']"
B09N3R1PNF,1541,"EBXYA 1/4"" TRS to XLR Male Balanced Mic Microphone Cable 6ft, XLR to 6.35 Jack, 2 Packs","['➤ 【FLAWLESS & DURABLE】 - This professional 3 pins XLR male to 1/4"" TRS audio cable with traditional large size of 3 pin zinc alloy XLR connector female to black metal TRS（big male pin plated with 24K gold). Robust big size connectors, not afraid of any ends separating.', '➤ 【HIGH GRADE TRANSMISSION】 - Balanced Lo-Z wire, assures the transmission in a smooth quality way.', '➤ 【NOISELESS】 - Dual Insulated shielded insulated copper conductor (Oxygen Free Copper), extra large quantities of braided copper inside, resist the interference EMI or RF from outside.', '➤ 【APPLICATION】 - Transport signal/stereo audio between 1/4"" TRS and XLR (such as between audio mixer to speaker, and etc). It also can be as a set of patch cable for your studio.', '➤ 【MORE CHOICE】 - You can also find the packs of female XLR to 1/4"" TRS with 2 packs, or packs of guitar cable with 1/4"" to XLR male female cables, as well as 3ft 6ft from EBXYA store on amazon.']",Musical Instruments,18.99,18.99,4.8,4.8,1141,1141,EBXYA,"['[\'➤ 【FLAWLESS & DURABLE】 - This professional 3 pins XLR male to 1/4"" TRS audio cable with traditional large size of 3 pin zinc alloy XLR connector female to black metal TRS（big male pin plated with 24K gold). Robust big size connectors, not afraid of any ends separating.\', \'➤ 【HIGH GRADE TRANSMISSION】 - Balanced Lo-Z wire, assures the transmission in a smooth quality way.\', \'➤ 【NOISELESS】 - Dual Insulated shielded insulated copper conductor (Oxygen Free Copper), extra large quantities of braided copper inside, resist the interference EMI or RF from outside.\', \'➤ 【APPLICATION】 - Transport signal/stereo audio between 1/4"" TRS and XLR (such as between audio mixer to speaker, and etc). It also can be as a set of patch cable for your studio.\', \'➤ 【MORE CHOICE】 - You can also find the packs of female XLR to 1/4"" TRS with 2 packs, or packs of guitar cable with 1/4"" to XLR male female cables, as well as 3ft 6ft from EBXYA store on amazon.\']']","EBXYA 1/4"" TRS to XLR Male Balanced Mic Microphone Cable 6ft, XLR to 6.35 Jack, 2 Packs [] Musical Instruments ['Musical Instruments', 'Live Sound & Stage', 'Stage & Studio Cables', 'Microphone Cables']"
B0B954S282,1542,"Evans E-Ring Pack, Rock-10, 12"", 14"", 16"" (ER-ROCK)","['The E-Ring is an easy-to use external overtones control ring which ""floats"" On the surface of a drum head. It removes overtones and flattens the drum head\'s sound and allows for easier tuning. Available in 10-pack \'fillers\' For 10"", 12"", 13"", 14"", 16"" And 18"". E-ring pre-packs are available, matching the most common drum set configurations.']",Musical Instruments,9.95,9.95,4.7,4.7,1141,1141,Evans,"['[\'Fusion package includes 10"", 12"", 14"", 16""\', \'External overtone control ring that ""floats"" On the surface of the drum head\', ""Removes overtones and flattens the drum heads\' Sound and allows for easier tuning"", \'Also available in a standard sized package\', \'All Evans drum heads are designed, engineered and manufactured in the USA\']']","Evans E-Ring Pack, Rock-10, 12"", 14"", 16"" (ER-ROCK) ['The E-Ring is an easy-to use external overtones control ring which ""floats"" On the surface of a drum head. It removes overtones and flattens the drum head\'s sound and allows for easier tuning. Available in 10-pack \'fillers\' For 10"", 12"", 13"", 14"", 16"" And 18"". E-ring pre-packs are available, matching the most common drum set configurations.'] Musical Instruments ['Musical Instruments', 'Instrument Accessories', 'Drum & Percussion Accessories', 'Drum Set Accessories', 'Drumheads', 'Tom-Tom Drumheads']"
